Internet_Users,GDP_Per_Capita,Electricity_Access,Electricity_Access_Rural,Electricity_Access_Urban,Broadband_Subscriptions,Life_Expectancy,Sec_Edu_Duration,Literacy_Female,Literacy_Male,Literacy_Total,Pop_0_14,Pop_15_64,Pop_65_Above,Pop_Female,Pop_Male,Pop_Total,Pop_Rural,Pop_Urban
-1.3436165379947531,-0.7773244898941402,-1.965988402655764,-1.910247166343264,-1.8362670792896587,-0.9413565587399821,-1.273819455527265,-0.45799446329325877,-1.0693459018141356,-1.0273629725696283,-1.075178811344733,1.4439406746628005,-1.4655777950855375,-0.9152732528024726,0.22672959114730643,-0.22672959114730645,0.2271768172885586,1.0344555664526804,-1.0344555664526809
-1.2944123129938032,-0.7730029005249743,-1.7713022011450685,-1.6579801256993638,-1.7032942224593515,-0.9413565587399821,-1.1961748371077026,-0.45799446329325877,-0.997683875239852,-0.9778144628077494,-1.0104390518815352,1.4219958000920188,-1.4337402254375047,-0.911322846791588,0.2229377242965317,-0.22293772429656455,0.24219891441984365,1.0128253765249173,-1.0128253765249173
-1.2346643254926493,-0.7660294420556913,-1.71751180557146,-1.6329303516561748,-1.575999497954404,-0.9413565587399821,-1.1327459888965512,-0.45799446329325877,-0.9811864618390093,-1.0222755650139015,-1.0178357585397393,1.397860383275381,-1.399271479589747,-0.9064086116592073,0.22202616376943946,-0.22202616376943948,0.257630826861343,0.9909899304915927,-0.990989930491593
-1.1503142254910204,-0.7685655086147973,-1.6066567713556414,-1.5821718412737025,-1.5135217360947832,-0.9413565587399821,-1.0743292150015686,-0.45799446329325877,-0.9281173160852041,-0.9904339612782326,-0.9720497315209357,1.36910015416136,-1.3587546674706907,-0.8999728487322936,0.2182862383830596,-0.21828623838305963,0.274036406657486,0.9682218190892915,-0.9682218190892915
-1.0448766004889842,-0.7642514865646454,-1.5531959971055118,-1.517009042036135,-1.4397758392615398,-0.9337919069898056,-1.0231132048107963,-0.45799446329325877,-0.8152117560087965,-0.8785352830795422,-0.8576120591837868,1.3410565238270302,-1.3200535239745197,-0.8928579253149432,0.21552905519273632,-0.21552905519273635,0.290818099871218,0.945739236590467,-0.945739236590467
-0.9324098004868124,-0.7694235352128551,-1.4786108317951838,-1.4588395278368096,-1.3327283846582412,-0.926227255239629,-1.0818908716753537,-0.45799446329325877,-0.792353344421486,-0.8658550645409046,-0.8382222550429487,1.3133189499576798,-1.2805542697341021,-0.8870916618353777,0.2133201826841576,-0.21332018268415762,0.30792047055081134,0.9228495816529638,-0.9228495816529638
-0.8093992379844369,-0.7567174126533003,-1.4058659489064633,-1.403184698335582,-1.2307952905887134,-0.9186626034894524,-1.1955867826743958,-0.45799446329325877,-0.8000478218749953,-0.9084357129443392,-0.8595552426985593,1.286460783384499,-1.2408035326565237,-0.883074265796366,0.2114386990292267,-0.21143869902922674,0.3251605383535414,0.8995094338696472,-0.8995094338696472
-0.7426220754831474,-0.7420359970864124,-1.381622181378125,-1.37354737976238,-1.2047803658947385,-0.9110979517392758,-1.1375473020602287,-0.45799446329325877,-0.7580170239142516,-0.8895396277373501,-0.8258463751761709,1.2604745697136768,-1.203280267078898,-0.8782115416282515,0.20889579864216987,-0.2088957986421699,0.342479790994363,0.8759044896031425,-0.8759044896031425
-1.484200037997468,-0.7645674279826876,-1.5612542336065842,-1.8271930374932486,-0.985428464070455,-0.9709823151350034,-2.1420813059244384,0.6964170882424454,-2.788182798667934,-2.828632668586829,-2.8335598696543163,1.5868190803276554,-1.686125578475534,-0.9271843456362185,-0.02742872930889703,0.027428729308864204,0.022122215715864566,0.6447085608255474,-0.6447085608255474
-1.403364525495907,-0.7570964256370284,-1.4426440588412335,-1.6964015730336008,-0.9888027260847635,-0.971131012901796,-2.09833082760502,0.6964170882424454,-2.717059588958834,-2.729499217022174,-2.7500735305663735,1.5830400711638737,-1.6786586562789212,-0.9285705707868205,-0.037165431657522854,0.03716543165752286,0.031988172932820504,0.6158028018912843,-0.6158028018912843
-1.322529012994346,-0.7477819012711419,-1.4200554074443772,-1.7250198790772813,-0.9172577554603932,-0.9691218593606179,-2.0655015106961954,0.6964170882424454,-2.6409831480102253,-2.6697058305317443,-2.6793023216150598,1.5780638848591395,-1.6680685248784042,-0.931185032984337,-0.044303666580513684,0.04430366658051369,0.042124113304202786,0.586933186530177,-0.586933186530177
-1.2416935004927852,-0.7501106181641349,-1.4557386741821658,-1.714267509846279,-1.0283997990367655,-0.9716151657406885,-2.029622670737879,0.6964170882424454,-2.5596187188910053,-2.5821311445548276,-2.594159510523598,1.5708633557596656,-1.6541549995745932,-0.9334993911413976,-0.049088545561470354,0.04908854556147036,0.05242090513073539,0.558040894940555,-0.558040894940555
-1.1467996379909526,-0.7526600931785206,-1.2908080263087411,-1.5706522388953423,-0.7920736663422124,-0.9640505139905119,-1.9790545487313782,0.6964170882424454,-2.504763278095012,-2.5539645061743173,-2.5489889375342005,1.5576697904260746,-1.6316177958363303,-0.9346609695745635,-0.05433032482212125,0.05433032482212126,0.0628943988800265,0.5294266281801053,-0.5294266281801053
-1.030818250488713,-0.7496336997252595,-1.3753649833820694,-1.711723435768464,-0.7244555273047016,-0.9640505139905119,-1.9382962304475242,0.6964170882424454,-2.422733650580437,-2.433004525498485,-2.4499807727694525,1.5390497846141307,-1.6009317075625147,-0.935133361932156,-0.05935066932026585,0.059350669320265864,0.07346152800455645,0.501016835936894,-0.501016835936894
-0.942953562987016,-0.7434780373014399,-1.2793451929789637,-1.545503993173567,-0.8879430263023724,-0.9640505139905119,-1.8982611897336288,0.6964170882424454,-2.1260628724460653,-2.0816324376169404,-2.1277827075653906,1.516345492911645,-1.5644389292254521,-0.934746821937172,-0.06399331828999126,0.06399331828999126,0.08392217919495068,0.47282094733985425,-0.47282094733985425
-0.8304867629848441,-0.7317926550899355,-1.2810901347713912,-1.6041904948765784,-0.713731943373621,-0.9564858622403353,-1.849307730648245,0.6964170882424454,-2.1257857578226096,-2.1300403442525795,-2.146836263651142,1.4896194488896501,-1.5222301575354342,-0.9335126345195065,-0.06797021806241826,0.06797021806241828,0.09425014675161267,0.4447510720582916,-0.4447510720582916
-0.7074762004824686,-0.732350226826081,-1.258832374631427,-1.6544128227791195,-0.6667272606661553,-0.9489212104901587,-1.8915290911964648,0.6964170882424454,-2.106424107401573,-2.123180844861886,-2.132122033749497,1.4581820082970793,-1.4721854895207092,-0.9324723676859465,-0.07101536371057067,0.0710153637106035,0.10460992990093962,0.4168855219318936,-0.4168855219318936
-0.6406990379811791,-0.7206231108098116,-1.1597584318604781,-1.6182206258040968,-0.43188788888814,-0.9489212104901587,-1.9224656489770822,0.6964170882424454,-2.07890345034176,-2.090808641146119,-2.102207590429097,1.4232863128681952,-1.4167107646353823,-0.9312394849960978,-0.07391152390508349,0.0739115239050835,0.11510630705778922,0.38936135018670215,-0.38936135018670215
-0.5493197629794144,-0.7019891961894223,-1.1116397583189872,-1.635260655856582,-0.423831085995195,-0.9489212104901587,-1.837575993656951,0.6964170882424454,-2.05271750553953,-2.0612407704237925,-2.0743147634845216,1.386264524264543,-1.3590975341107525,-0.9286386801252466,-0.07577677657031996,0.07577677657031998,0.12570859163550221,0.3619797651999608,-0.3619797651999608
-0.10999632547093054,-0.454730949508039,0.6356147631472745,0.686246956187159,0.5109911964336951,-0.563025630758401,0.8670943078223077,0.6964170882424454,1.506368249967362,1.533034153258512,1.5370054850453616,-0.7399509164600908,0.7384936627194651,0.4820986709698346,0.20988482250495258,-0.2098848225049526,-0.33152199249826464,0.12380528494122392,-0.12380528494122392
-0.02564622546930167,-0.452691293095403,0.6356147631472745,0.683132624956687,0.5109911964336951,-0.5042225668435784,0.8748880258810309,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,-0.7884253418906753,0.7680655479999774,0.5332668607073523,0.21066813126871287,-0.21066813126868006,-0.3315269015014458,0.07539352918370429,-0.07539352918370429
0.062218462032395117,-0.421294316931159,0.6395579169797497,0.686246956187159,0.518124731888902,-0.43740626732979365,0.9124035500958934,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,-0.8281142400969289,0.7777115384356543,0.5903306677606877,0.2105802556372048,-0.21058025563720484,-0.33153243834662366,0.027943596388254614,-0.027943596388254614
0.15359773703415983,-0.4030600337309336,0.6395579169797497,0.6893612874176306,0.518124731888902,-0.34535428957741987,0.9437105192470308,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,-0.8663705702403692,0.7803361006023952,0.6522843119792577,0.20985672942759726,-0.20985672942759728,-0.33154020638876436,-0.018361309071397266,0.018361309071397266
0.24849159953599245,-0.3838804880761971,0.6356147631472745,0.6800182937262155,0.518124731888902,-0.28381887345043355,0.9722434531569262,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,-0.9040800045904405,0.7819512433145461,0.7143644336129612,0.20855780739045995,-0.20855780739045998,-0.3315444616595573,-0.0635669882886838,0.0635669882886838
0.3469000495378928,-0.35232944176564407,0.6356147631472745,0.6800182937262155,0.518124731888902,-0.18672959409761725,0.996945576495586,0.6964170882424454,1.7527468852875518,1.6030705481676877,1.7156800458704706,-0.9355190652268988,0.772109245493743,0.7777736076800812,0.20717516459890117,-0.2071751645989012,-0.33154690645225104,-0.10762764017017289,0.10762764017017289
0.4523376745399291,-0.3100666939697799,0.6395579169797497,0.6893612874176306,0.518124731888902,-0.03315959891728246,1.0150428540217702,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,-0.962593654415621,0.7474426660457678,0.8492413506868292,0.20586752603635106,-0.20586752603635108,-0.33155345394735863,-0.15049746362243238,0.15049746362243238
0.5630612391420671,-0.26006151740377215,0.6395579169797497,0.6893612874176306,0.518124731888902,0.16454257457358243,1.027988351814223,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,-0.9880019238814509,0.7083022854576839,0.9329646100674901,0.20401256151053315,-0.20401256151053318,-0.3315647208909945,-0.1921764586454623,0.1921764586454623
0.6926546240320699,-0.2728521247929313,0.6395579169797497,0.6893612874176306,0.518124731888902,0.36134455450617625,0.7250901228540757,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,-1.009646394231762,0.66141802060796,1.0183882421607673,0.20744695995381038,-0.2074469599538104,-0.33157983163312804,-0.23261882414583113,0.23261882414583113
0.9416982942868792,-0.1887798989876049,0.6395579169797497,0.6893612874176306,0.518124731888902,0.5057915796757981,0.655607144906827,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,-1.024692680667798,0.6069671274220102,1.1005350468912607,0.215625740423289,-0.21562574042328903,-0.33160404192325665,-0.2718703612169704,0.2718703612169704
1.057328223039112,-0.04079723036806134,0.6395579169797497,0.6893612874176306,0.518124731888902,0.5866198836264346,0.7044830039191499,0.6964170882424454,1.6922206127588344,1.6187428648335724,1.684570345791749,-1.0388058211031608,0.5492097225245881,1.1845474255257553,0.22135878233255604,-0.22135878233255607,-0.3316354589888222,-0.3098852687654483,0.3098852687654483
-1.2065476254921066,-0.27605141097841823,0.5922400709900446,0.6177316691167803,0.4681899837024504,-0.7471439591014737,0.35693601726666385,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,-0.017203130061292156,0.6031064431933459,-0.5989885727389072,-0.36690296673252015,0.3669029667325202,-0.2993940831146154,-0.5442036627630547,0.544203662763055
-1.0554203629891878,-0.27926890923902364,0.6080126863199464,0.6208460003472519,0.503857660978487,-0.7271180565232312,0.41149204367771497,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,0.01802992850339914,0.5367519438968027,-0.5894616637402648,-0.35957022742814354,0.3595702274281436,-0.2986839420356612,-0.5744781855215414,0.5744781855215411
-0.8093992379844369,-0.26451481442767366,0.6119558401524217,0.6239603315777239,0.5109911964336951,-0.6705178191980601,0.47688001722122775,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,0.06450726265526958,0.44768449748007527,-0.5752941411137917,-0.3521168171103088,0.35211681711034165,-0.2979526679245529,-0.6040198907851176,0.6040198907851178
-0.5036301254785319,-0.3049814998443268,0.6158989939848974,0.630188994038667,0.5109911964336951,-0.550218675345352,0.5445136383409819,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,0.11182989653622746,0.3533729407572289,-0.5570946856032147,-0.34477033675751817,0.34477033675751817,-0.2971995367749822,-0.6327371763669196,0.6327371763669196
-0.33684537566281114,-0.3218430200120502,0.6158989939848974,0.6364176564996107,0.5109911964336951,-0.44965116911780445,0.5590442991284289,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,0.15653686072743792,0.26036619097491404,-0.5358312761409051,-0.3387044828636493,0.33870448286364935,-0.2964309694040691,-0.6607216444538112,0.6607216444538114
-0.1700571112595904,-0.3193006090718077,0.6198421478173726,0.6457606501910258,0.5109911964336951,-0.3966668353292177,0.5604973652071731,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,0.1999080267896106,0.16760326398285325,-0.5125631098941114,-0.33328587921860264,0.3332858792186027,-0.29565557251771124,-0.6878816928589286,0.687881692858929
-0.12270155928367586,-0.30864237731894645,0.6237853016498478,0.6551036438824415,0.5109911964336951,-0.4333395105488987,0.6031646691557688,0.6964170882424454,-0.1644448984148593,0.23796477857807927,0.0031019020378093105,0.2384067972275326,0.08126174046287359,-0.4877435766747921,-0.32666307719167453,0.32666307719167453,-0.2949012966429685,-0.7143089237691357,0.7143089237691358
0.22661680693557004,-0.30109442986758694,0.6198421478173726,0.6488749814214979,0.503857660978487,-0.35318446060402764,0.657060210985573,0.6964170882424454,-0.254362582897437,0.0,-1.3980151980906173e-15,0.2674368853443275,0.009313506591115774,-0.4619028543472298,-0.3193969529275244,0.31939695292752446,-0.2941712698939418,-0.7399575360910002,0.7399575360909999
0.2855142642617073,-0.3565846654192302,0.6277284554823236,0.6613323063433846,0.5109911964336951,-0.32813184693779285,0.39009234324529385,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,0.2872245800241581,-0.04164367636127309,-0.44229450028419787,-0.3116171312909461,0.31161713129094615,-0.29348004729400196,-0.7648733309179545,0.7648733309179547
0.4817055676904963,-0.2735171498670772,0.6316716093147987,0.6675609688043282,0.518124731888902,-0.27325861960718706,0.6442468101093685,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,0.29447157465907803,-0.07237210608621175,-0.42254761380934225,-0.3049364565016456,0.30493645650164564,-0.2928152116263999,-0.7890563082499983,0.7890563082499982
0.6577020513438948,-0.21240457504672985,0.6395579169797497,0.6675609688043282,0.518124731888902,-0.19610976226783625,0.7435836911290085,0.6964170882424454,0.0,0.0,-1.3980151980906173e-15,0.28710097123336825,-0.08773992611535546,-0.39408070870301554,-0.29972196804655976,0.2997219680465598,-0.292152889176098,-0.8124606669936998,0.8124606669937001
-1.09540582497746,-0.5704301795721877,-2.0417866891035343,4.4257308651250416e-16,-2.977307641162689,-0.9547402432024645,-1.5138205106590321,-0.45799446329325877,-1.9682582701694766,-0.6709137528362039,-1.5126683037133104,1.6875822949153396,-1.8111385566035971,-0.9673739509860949,0.24793717604117035,-0.24793717604117038,-0.30908947720559565,-0.26096970098017797,0.26096970098017797
-1.0729933004895273,-0.6101555976627309,-1.6474713058559927,-2.306625356296199,-2.049948031985736,-0.937922660724507,-1.4325809071655773,-0.45799446329325877,-2.0550447751803476,-0.20896948670623483,-1.4894649362512815,1.6922962607014833,-1.8167036820722933,-0.9695491627682937,0.24358439367407456,-0.24358439367407458,-0.3081675675177568,-0.2937174827839871,0.2937174827839871
-0.8269721754847762,-0.5997479983765889,-1.517347229384304,-2.1976237632296876,-1.9572120710680412,-0.9526984680485745,-1.235888598870043,-0.45799446329325877,0.0,0.0,-1.3980151980906173e-15,1.6847934742855155,-1.804799577753078,-0.9692598224816054,0.23065486662092968,-0.2306548666209297,-0.3052647395840813,-0.38843414400115894,0.3884341440011586
-0.46519811116528986,-0.5734139004893024,-1.3911663067450906,4.4257308651250416e-16,-1.179656706450442,-0.9499274604659671,-1.2642894358636894,-0.45799446329325877,-1.2006082250229657,-0.3280770382261809,-0.8830580810846521,1.6420174112357606,-1.7480395987330146,-0.9560406499110191,0.21699908400953277,-0.21699908400953283,-0.30125369470452007,-0.5060055508408491,0.5060055508408493
0.19225819953490647,0.08609083373554281,0.6395579169797497,0.6893612874176306,0.518124731888902,0.15386885095408315,0.7727771096201509,-1.612406014828963,0.0,0.0,-1.3980151980906173e-15,-0.5110993549790591,1.006226008684624,-0.18367923966902033,0.8913490359848253,-0.8913490359848255,-0.33412318257513957,1.4430599801537052,-1.4430599801537052
0.38204592453857145,0.057890131198635626,0.6395579169797497,0.6893612874176306,0.518124731888902,0.36489237617700915,0.8035556911062895,-1.612406014828963,0.0,0.0,-1.3980151980906173e-15,-0.5624695765729767,1.0609233131443587,-0.15378029847141023,0.8852534239913616,-0.8852534239913618,-0.33412243915103756,1.4511209725977199,-1.4511209725977197
0.5359848570415443,0.05396695188762628,0.6395579169797497,0.6893612874176306,0.518124731888902,-0.0627146933052224,0.8398823430749082,-1.612406014828963,0.0,0.0,-1.3980151980906173e-15,-0.6074847665720018,1.1017014971183825,-0.1201315372732102,0.8797033042578922,-0.8797033042578923,-0.3341217909665904,1.4591361639483025,-1.4591361639483023
0.614008699543051,0.022753801302727566,0.6395579169797497,0.6893612874176306,0.518124731888902,-0.1331037778406155,0.8471476734686307,-1.612406014828963,0.0,0.0,-1.3980151980906173e-15,-0.6556087951960656,1.1387424341420378,-0.0773341212609575,0.8747625354893951,-0.8747625354893952,-0.3341211954875833,1.467151355298885,-1.467151355298885
0.7194463245450872,0.03791862207881422,0.6395579169797497,0.6893612874176306,0.518124731888902,-0.20051238958643897,0.8787188364522664,-1.612406014828963,0.0,0.0,-1.3980151980906173e-15,-0.7058187216592571,1.1674537514059735,-0.02233520884084924,0.8703004333778305,-0.8703004333778306,-0.334120677679751,1.4742047236873976,-1.474204723687398
0.8319131245472592,0.04013635781125647,0.6395579169797497,0.6893612874176306,0.518124731888902,-0.2266278368235735,0.8940420787372108,-1.612406014828963,0.0,0.0,-1.3980151980906173e-15,-0.7484358788258655,1.1807593600956638,0.03586879504219672,0.8660947392140426,-0.8660947392140427,-0.3341202162759862,1.480296269113841,-1.4802962691138406
1.0779342495520101,0.2757569579109702,0.6395579169797497,0.6893612874176306,0.518124731888902,-0.3168052938722535,0.9499190743107577,-1.612406014828963,0.0,0.0,-1.3980151980906173e-15,-0.8261129597039816,1.2002635379260351,0.14689972029813833,0.8556366034783669,-0.855636603478367,-0.33411938778345457,1.4897770954542442,-1.4897770954542442
1.2074011092920103,0.08515111179269023,0.6395579169797497,0.6893612874176306,0.518124731888902,-0.32028125135145974,0.9697336117481845,-1.612406014828963,0.0,0.0,-1.3980151980906173e-15,-0.8554904345982262,1.1862961865329846,0.21111915640382353,0.8504668687189435,-0.8504668687189436,-0.3341189420988561,1.4931205752747727,-1.4931205752747732
1.2140893693046393,0.23923096613670208,0.6395579169797497,0.6893612874176306,0.518124731888902,-0.3238699221417435,0.9242922725583506,-1.612406014828963,0.0,0.0,-1.3980151980906173e-15,-0.880961158264066,1.161940154637283,0.2795515497015892,0.8458738714368785,-0.8458738714368788,-0.3341184769964639,1.495548033226664,-1.4955480332266637
1.366562718820084,0.4353807771052957,0.6395579169797497,0.6893612874176306,0.518124731888902,-0.17113884684050323,1.0219118936667462,-1.612406014828963,0.0,0.0,-1.3980151980906173e-15,-0.9072853250697641,1.1335890675494626,0.3535874765474668,0.8398259729073503,-0.8398259729073505,-0.33411802298995386,1.4971052704033483,-1.4971052704033485
-0.7833308378046456,-0.20452147618874836,0.12094907916342956,-0.12490955148390177,0.3035179012380087,-0.7538856392542264,-0.19408231278115917,-0.45799446329325877,-1.081895587759366,-0.5025295306286933,-0.817306575241421,0.628135845007408,-0.2485830243597737,-0.8032273057395597,-0.5600756338204422,0.5600756338204422,0.018118292543310578,0.03972797769797966,-0.03972797769797966
-0.6736531273825336,-0.20940741811613015,0.20429800409093152,0.05872005263792192,0.3221523561196201,-0.7707418227802701,-0.18974581691183115,-0.45799446329325877,-1.0039098609623927,-0.4386043770396669,-0.7442206586966201,0.6251198918981528,-0.2496527532116361,-0.797013671201454,-0.5832107762470861,0.5832107762470862,0.027294683220733022,0.02214805637434131,-0.02214805637434131
-0.5448283772722916,-0.2206934655188718,0.18241928845610966,0.015027861521351282,0.32085445954102815,-0.7310167711132058,-0.1496501544514555,-0.45799446329325877,-0.9534774654744885,-0.39415261638245863,-0.6945084853024758,0.625877984996462,-0.2577268936418883,-0.7898870798053723,-0.5989123357259183,0.5989123357259184,0.03587247232489729,0.005875947516223034,-0.005875947516223034
-0.40584089060453343,-0.28943057046760545,0.19246906390989255,0.03640542071276918,0.3115055588488146,-0.6020287037382386,-0.11307911985120642,-0.45799446329325877,-0.8870439352773547,-0.3224805162529273,-0.6252586486896944,0.6209289629867928,-0.2572724109948733,-0.7819921761037684,-0.6211921383617878,0.6211921383617878,0.04508175027226611,-0.013372288230648734,0.013372288230648734
-0.4027609898072381,-0.31054920787875495,0.21315200658764838,0.06508714925639184,0.3240660000449208,-0.570414782188199,-0.08677499985379124,-0.45799446329325877,-0.9730160500377566,-0.5150275889628936,-0.7534021820400696,0.612636408961144,-0.25390410028070987,-0.7714782302603722,-0.632021534849059,0.6320215348490918,0.053974787257307796,-0.028396454370803067,0.028396454370803067
-0.15245823748982307,-0.2831176755398533,0.25908564321743305,0.14912433631385227,0.3312433424951769,-0.46853725926166195,-0.023652407192609692,-0.45799446329325877,-0.9206342965089913,-0.47348011587283756,-0.7047790620564889,0.6057089453371565,-0.2561875495938667,-0.7573867275563144,-0.6172092191473724,0.6172092191473725,0.06184134696141327,-0.0379984002057145,0.0379984002057145
-0.00043595489859735306,-0.2360000686717494,0.1935809350017925,0.17535991871417653,0.29994476374926554,-0.41772121993138434,-0.0015038783129761642,-0.45799446329325877,-0.8784684860843122,-0.4486997889850784,-0.6711429982424534,0.5987617570885833,-0.26099294304876197,-0.7406355120702804,-0.5841741854682294,0.5841741854682295,0.06894472172209061,-0.04476491711533846,0.04476491711533846
0.2653021963722871,-0.22990710266934272,0.24244274894336873,0.18872716643954887,0.33613444843982476,-0.41271576257488074,0.024899643974937567,-0.45799446329325877,-0.840414082609194,-0.4362372285368728,-0.6462148583907205,0.5842254775631673,-0.25391623736497665,-0.7234261088494486,-0.5570279569967709,0.5570279569968039,0.07660389014280777,-0.053652980063935506,0.053652980063935506
